Speaker Name,イン点,アウト点,文字起こし,色選択
東島,00:23:32:23,00:23:34:17,だったんですね。 ですよね。貝類だったんですね。,Violet
千葉,00:23:34:19,00:23:58:02,変えるかどうかわかんないけど、まあなんかこう頭になんかナメクジっぽいなんか触覚あるし。そうするとですね要するに動物だと初期の段階では後ろにあった部分がねじれて前との方に来ちゃって。しかも口端部がどこなのかっていうのが発生の後期になってしまうと、もうわからなくなっちゃうんですよね。 かどうかわから。 頭に。。確かに。確かに。そうするとですね要するに動物だと初期の段階では後ろにあった部分がねじれて前との方に来ちゃって、田んぼがどこなのかっていうのが発生の後期になってしまうと、もうわからなくなっちゃうんです。,Lavender
千葉,00:23:58:04,00:24:41:01,なんかある後端は立体として存在していて、どこここが一番の端っこっていうふうに決められない状態になっちゃってるんですよ。それからあとイカもそうで、あれも党則類、軟体動物ですけど、皆の仲間ですけど、あれも墨白と黒あるじゃないですか。頭があって、頭の上に足が生えてて、すごい白ところがあって、その近くに実は肛門があって、この辺がだいたいいわゆる漏斗って言ってる場所とか、あの辺が大体ショウジョウバエだとか、人なんかでいう尻尾に該当するところなんですよね。 なんかある後端は立体として存在していて、どこどこが一番の端っこって決められない状態になっちゃってるんですよ。面白いから。以下もそうで、あれも類。ですけど、体の仲間ですけど、あれも角はとかあるじゃないですか。頭があって頭の上に足が生えていて、次はその近くに実は項目があって、この辺がだいたいいわゆる漏斗っていって、あの辺がだいたいショウジョウバエだとかなんかで言う、ここに該当するところなんですよね。,Lavender
千葉,00:24:41:05,00:24:48:17,日本はないないというか。ここに該当するものが発生学的には対応させるのが困難。,Lavender
東島,00:24:48:17,00:24:49:07,確かに。,Violet
千葉,00:24:49:09,00:25:02:03,だから尻尾はないないというか、尻尾に該当するものは発生学的には対応させるのが困難な生き物なんですよね。だけど面白いことに尻尾って英語だとテイルじゃないですか。 だけど面白いことに尻尾って英語だとテイルじゃないですか。,Lavender
千葉,00:25:02:05,00:25:06:16,テールテイルズ。この話。,Lavender
千葉,00:25:06:18,00:25:11:22,テールテイルズ尻尾の話。ダメだ。 テールの話。,Lavender
千葉,00:25:11:24,00:25:39:10,何て言うのかな。そうするとカタツムリに持っているっていう言葉で表現される場所があるんですね。どこかっていうと、カタツムリって日本の退職があって、そこに胴体があって、ナメクジ形の胴体があって、空所てるじゃないですか。で、そのナメクジ型の足の足なんですけど、要するに胴体のところに足があって、その一番端っこ、足の端っこ。 何て言うのかな。カタツムリ持っているっていう言葉で表現される場所があるんですね。どこかっていうと、2頭って日本の。頭があって、そこに胴体があって、タメ口形の胴体があるからとてるじゃないですか。そのナメクジ形の足の足なんですけど、自分の本当に足があって、一番端っこ、足の端っこ。,Lavender
千葉,00:25:39:12,00:26:14:08,ここをテール尻尾って呼んでるんですよね。だから発生学的には全然違う場所を尻尾と呼んでるんですよ。謎。謎というか、随分だからショウジョウバエ、ショウジョウバエだとか、それからトンボだとかサソリだとか人節足動物と、それからはかなり多くのメンバーが概ねなんとなく意見は違っても。 ここを定理尻尾って呼んでるんですけど。だから発生学的には全然違う場所を。 尻尾と呼んでるんですよ。謎。謎というか、随分だからショウジョウバエだ増上慢だとかそれからトンボだとかサソリだとか人節足動物外からはかなり多くのメンバーが概ねなんとなく事件は違っても。,Lavender
千葉,00:26:14:10,00:26:26:09,イメージとしてはなんとなく知って言える感じがするんですけど、そうですね。の場合には全然違う場所になるんですよね。,Lavender
東島,00:26:26:14,00:26:27:08,面白いですね。,Violet
千葉,00:26:27:09,00:26:47:16,イメージとしてはなんとなく尻尾って。言える感じがするんですけど、海の場合には全然違う場所が尻尾になるんですよね。ところが機能としてはやっぱり尻尾だったりするんですよ。さっきおっしゃってたああいう機能を実は彼らも持っていて、カタツムリの尻尾でも持っていて、これは私の前、トカゲって尻尾で自殺するじゃないですか。 機能としてはやっぱり尻尾だったりするんですけど、さっきおっしゃってた機能を実は彼は守って形にいて。これは私の前トカゲってここで自殺じゃ。,Lavender
千葉,00:26:47:18,00:27:09:00,で、敵の目を欺いたりするじゃないですか。カタツムリも。これ、私の昔、私の研究室にポスドクでいた細さんという人がやった研究なんですけども、沖縄の薩摩っていう種類では、天敵に襲われると。足の先端、つまり尻尾ですね。それを自分で自殺して、ほんで逃げ、本体は逃げるっていうことをするんですよ。 ですか。で、敵の目を欺いたりするじゃないですか。形にも。これ私の昔、私の研究室に同期で3人、120年経ちましたが、転覆に襲われると足の先端、つまり尻尾ですね。それを自分で自殺し。,Lavender
千葉,00:27:09:01,00:27:29:23,で、切れた分は再生するということで、トカゲの尻尾と同じことをやってるんですよね。それからあと、ベコ蝸牛っていうベトナムなんかに、東南アジアの前までの中には足の先がビューと伸びて、ちょうどオオトカゲとかゴジラみたいに尻尾を振ってか、敵が来たりすると攻撃するじゃないですか。 で、逃げ、本体は逃げるっていうことでくれたっていうのが、再生する男の人と同じことをやってるんですよね。それからあと前々っていうベトナムなんかに、東南アジアの結構前の中には足の先が伸びて、ちょうどオオトカゲとかゴジラみたいに尻尾を振ってる。なんか敵が来たりすると、攻撃する時にあんな感じで敵がやってくるとスコープして5時半に出て。,Lavender
千葉,00:27:29:24,00:27:36:22,あんな感じで敵がやってくると、このスコープってゴジラみたいに振って。面白いです。撃退するっていうことをするん。,Lavender
東島,00:27:36:23,00:27:37:21,面白いですね。,Violet
千葉,00:27:37:23,00:27:46:14,あんな感じで敵がやってくると、このスコープってゴジラみたいに打って撃退するっていうことをするんですね。さらにこれ沖縄にいる別個の仲間なんですけども、その足の先を使って。 さらに沖縄に入る前までの仲間なんです。 その足の先を使って。,Lavender
千葉,00:27:46:16,00:27:49:10,ジャンプする。そういうのもいるので。 ジャンプする。,Lavender
東島,00:27:49:13,00:27:51:06,基本的には尻尾ですね。 機能的には尻尾ですね。,Violet
千葉,00:27:51:11,00:28:07:22,だから全然違う場所なんだけど。でも尻尾として機能する。だから尻尾って多分発生学的な意味での尻尾と。そういう機能的な尻尾ってあるって考えることってできます。 全然違う場所なんだけど。として機能したからって、多分発生学的な意味でのことは基本的なことである。,Lavender
東島,00:28:07:24,00:28:08:22,あると思います。,Violet
千葉,00:28:09:00,00:28:10:05,考えることって。,Lavender
東島,00:28:10:07,00:28:20:19,と思います。結局、人間側というか、我々側がどう定義するかで、どこで切るかっていうのが変わってくるんだと。 あると思います。できると思います。結局人間側というか我々側がどう定義するかで、どこで切るかっていうのが変わってくるんだと思います。,Violet
千葉,00:28:20:21,00:28:27:06,東島さんの研究としては、そういうふうに尻尾を広く捉えるっていうのもあるわけですかね。 島さんの研究としては、そういう風に広く捉えるというのもあるわけです。,Lavender
東島,00:28:27:07,00:28:43:13,将来的にはと思うんですけど、あまりにも生き物、全部の尻尾、全部の定義ってやると膨大すぎて一生が足りないので、とりあえず脊椎出てきてるとこはあるんですけど、でも興味はあります。機能的な尻尾とか。 が、将来的にはと思うんですけど、あまりにも生き物、全部の尻尾、全部の定義ってやると膨大すぎて一生が足りないので、とりあえずは脊椎出てきてるところはあるんですけど、でも興味はあります。機能的な尻尾とか。そうですね。やってみたいなとは思ってるんですけど。,Violet
東島,00:28:43:15,00:28:46:24,やってみたいなとは思ってるんですけど。,Violet
千葉,00:28:47:01,00:28:56:19,人間の場合だと、その直接の初戦で尻尾のあるグループっていうのは何になるんですか。 人間の場合だと、その直接の路線であるリリースというのは何になるんですか。,Lavender
東島,00:28:56:21,00:29:06:21,猿に近いですかね。オナガザル上下っていう、いわゆる普通のモンキーとの共通の尻尾が生えてたんで。一番近いのは本気ですか。 やっぱり猿に近いですかね。オナガザル上下っていう、いわゆる普通のモンキーとの共通の先祖までは尻尾が生えてたんで。一番近いのはモンキーですかね。,Violet
千葉,00:29:06:24,00:29:12:23,そのモンキーの持ってる尻尾の機能っていうのは。一般的に何だと考えられるんですかね。 はい。この機能っていうのは一般的に何だと考えられて。,Lavender
東島,00:29:12:24,00:29:16:11,やっぱりバランス維持とか運動でしょうかね。 バランス維持とか運動でしょうかね。はい。,Violet
千葉,00:29:16:12,00:29:21:12,それは木の上でいる場合ですか。地面の上にいる場合にはどういうもの。 地面の上にいる場合には。,Lavender
東島,00:29:21:14,00:29:42:03,なんですか。何に使ってるのか分かんないんですけど、長ければやっぱり社会的なシグナルとしてそれが機能しない。あとはすごく速く走るやつだと、カーブを曲がるときとか、方向転換時に来たりして、素早く身をかわしたりとか、そういう感じですかね。 地面の上にいる時はあんまり何に使ってるのか分からないんですけど、長ければやっぱり社会的なシグナルとしてそれが機能します。あとはすごく速く走るやつだと、カーブを曲がるときとか、方向転換時にぎゅって振ったりして、素早く身をかわしたりとか、そういう感じで使い。,Violet
千葉,00:29:42:05,00:29:56:09,人間で尻尾が生えた人って、まさに僕みたいな人間で、尻尾の生えた人っていう話がよくありますよね。東島さんも紹介されてますけども、あれはじゃあ尻尾ではないではないん。 はい。この入った人。 人間です。この生えた人っていう話がよくあります。 紹介されてますけども、あれはじゃあ尻尾では。,Lavender
東島,00:29:56:10,00:30:07:05,ですね。あれはですね。柔らかい脂肪しか入ってなかったりとか、あとはなんか繊維製のものが入ってるぐらいで。動かすことはほぼできない。 ないではないんです。残念ながらあれはですね。なんか柔らかい脂肪しか入ってなかったりとか。あとは繊維性のものが入ってるぐらいで。動かすことはほぼできないそうなん。ごく稀に動かせる人がいるんですけど。それは肛門の筋肉の繊維が一部してて、それで動くというか、お尻を締めれば動くっていう変なやつですね。,Violet
千葉,00:30:07:07,00:30:08:05,そうなんですか。,Lavender
東島,00:30:08:11,00:30:24:03,すごく稀に動かせる人がいるんですけど。それは肛門の筋肉の繊維が一部して。それで動くというか。お尻を見れば動くっていう変な肛門の形成不全の場合はそうなのがあるんですけど、多くの場合は大体脂肪出荷腫瘍。 肛門の形成不全の場合はそういうのがあるんですけど、多くの場合はだいたい脂肪臭とかです。腫瘍です。,Violet
東島,00:30:24:06,00:30:25:02,腫瘍です。,Violet
千葉,00:30:25:05,00:30:40:17,が何か派生学的な何か仕組みで、遺伝的な何かしらの変異でしっぽの発生に関わってる、遺伝的な変化でそれが起きたというわけではないんですね。要は骨がないってことですかね。骨も筋肉もないっていうことなんですね。 1種の長谷川的な何か仕組みで、遺伝的な何かしらの変異でしっぽの発生に関わっている。自分的な変化でそれが起きたというわけでは。 要は細かな。,Lavender
東島,00:30:40:20,00:30:41:03,骨ないんです。,Violet
千葉,00:30:41:03,00:30:53:13,だからこの定義のここで扱っている尻尾の哺乳類のしっぽの定義からは外れてるから、あれは違うんだっていうことなんですね。 だから、だからその定義。 ここで扱っているというのは1点からあれは違うんだ。,Lavender
東島,00:30:53:18,00:31:09:03,解剖学的な定義に当てはまらないと。あとは見たいっていうのが発生過程で人が来なくするんですけど、その異常っていうのがあっても良さそうなもんなんですけど。私その京都に1杯1杯のコレクションがあって、4万点ぐらい全部であるんですけど。 そうですそうです。解剖学的な定義に当てはまらないっていうのと、あとはその分退職っていうのが発生過程で人が来なくなるんですけど、その異常っていうのがあっても良さそうなもんなんですけど。私、京都にいっぱい1杯のコレクションがあって、4万点ぐらい全部であるんですけど。,Violet
東島,00:31:09:04,00:31:23:13,ざっと見てそういう一回の退職医療ってのが1例もないんです。 あまりにもないので、やっぱりこの結構発生の根幹的なところには関わってるんじゃないかなとは考えない。 ざっと見てそういう1杯の退職以上というのが1例もないんです。あまりにもないので、やっぱりこの結構発生の根幹的なところには関わってるんじゃないかなとは考えてます。,Violet
千葉,00:31:23:15,00:31:45:05,ただ、昔からそういうことは知られ、そういう人がいるってことは知られていて、そういうの歴史にたくさん残ってるわけですよね。それはなぜ。多分そういうのが残っているってことは、やっぱり何かしら引きつけるものがあったんですよね。魅力かもしれないけど、何かしら惹きつけるものがあったんですよね。 ただ、昔からそういうことは知られ、そういう人がいるんだっていうことは知られていて、それは歴史にたくさん残ってるわけですよね。はい。で、それはなぜ。多分そういうのが残っているってことは、やっぱり何かしら見つけるものがあったので、魅力かもしれないけど、引きつけるものがあったんですよね。,Lavender
千葉,00:31:45:07,00:31:53:22,で、それはどういうふうに捉えられていたんですかね。要するに、人々はそういうのをどういうふうに捉えてきたんですかね。 で、それはどういうふうに捉えられてきたんですかね。要するに人々はそういうのをどういうふうに言われてきたんですか。,Lavender
東島,00:31:53:24,00:32:14:00,それは結構面白くて、時代によって様々だと思います。結構背景にあるのは宗教観が大きいんですけど、それが好ましいって捉えた時代と、好ましくないって捉える時代。 今の日本だとても耳に耳を付けたりし。 それは結構面白くて、時代によって様々だと思います。その背景にあるのは、宗教観が大きいんですけど、それが好ましいって捉えた時代と、好ましくないって捉える時代、地域っていうのがありますね。今の日本だとやっぱりケモミミっていうんですか、耳をつけたりしっぽつけて、あれは可愛いって言って好ましいものとして捉えますけど。,Violet
東島,00:32:14:02,00:32:30:09,ものとして捉える。例えば古代のギリシャローマだとにヤギの尻尾とか耳を生やしていくのがあるんですけど、酒の神様いいものなんですけど、キリスト教が入ってくると一気にダメなもの。 悪魔には入ってるもので手にしてないので。 例えば古代のギリシャローマだと、神様にヤギの尻尾とかヤギの耳を生やすっていうのがあるんです。お酒の神様でいいものなんですけど、それはキリスト教が入ってくると一気にダメなものっていう風になってしまいます。悪魔には生えているもので、天使にないのでって。,Violet
千葉,00:32:30:09,00:32:39:05,もうその見方というか扱い方、それから捉え方がその時代文化によってガラッと変わるということですね。 言って、その見方というか扱い方から捉え方がその時代によってガラッと変わるという。,Lavender
東島,00:32:39:07,00:32:59:12,だと、逆にヒューマンで先天異常でても親が切らないでくれって言うんですよ。 かっていう形を神様がいて神の化身であるというふうに考えて、縁起がいいからだというふうに言われる。地域とか時代によってバラバラなんです。 そうです。一方でヒンドゥー教だと逆にHUMANという先天異常が出ても、親が切らないでくれって言うんですよ。それはっていう猿の形をした神様がいて、その上の化身であるというふうに考えて、縁起がいいから切るなというふうに言われると、地域とか時代によってバラバラなんです。,Violet
千葉,00:32:59:14,00:33:01:00,現代ではどうなんですか。 よね、現代では。,Lavender
東島,00:33:01:01,00:33:29:01,現在だと。やっぱり現在だともう走ったがる、日常生活に携わったり、患者さんのあいつ生えてるでなんかってなるので、切るのが多いと思い。後、多くの場合、その死亡主の中に大体脊髄の形成不全とか、脊椎の方の形成不全だったりが関わっていることが多いので、手術しておいた方が先がないというか、患者さんの方の人生には良いと言われている。 現在だと、やっぱり現在だともう差し障る。日常生活に差し障ったり、患者さんのあいつ生えてるでなんかってなるので、やっぱり切るのが多いと思います。また、多くの場合、死亡主の中にだいたい脊髄の形成不全とか、脊椎の方の形成不全だったりが関わっていることが多いので、手術しておいた方が差し障りがないというか、患者さんのその後の人生には良いというふうに言われてます。,Violet
千葉,00:33:29:03,00:33:35:23,なんというか、そういうのが今だとそういうミクロ機能的な意味かな。,Lavender
東島,00:33:35:23,00:33:36:14,そうですね。,Violet
千葉,00:33:36:14,00:33:50:08,なんていうか、そういうのは今だとそういうむしろ機能的な意味かな。生活上の色々とメリットとかそういった点で色々そこは対処するわけですけど、昔の人は時代によってはすごく尊いものというか、聖なるものというか、ありがたいものというような捉え方をしたこともあったんでしょうね。 色々とメリットとデメリットを。ここは私の人は時代によってはすごく尊いものというか、聖なるがたいものというような捉え方をしたこともあったん。,Lavender
東島,00:33:50:08,00:33:52:18,だと思います。,Violet
千葉,00:33:52:20,00:34:11:19,で、戸島さんはその尻尾以外でも、そういうふうに歴史上そういう風に非常にユニークな特徴持って生まれた、そういう性質っていうんですかね。人のそういう性質っていうのも。 大島さんは尻尾以外でも。歴史上にユニークな特徴持って生まれた。そういう性質っていう人の性質というのも。,Lavender
千葉,00:34:11:21,00:34:20:12,古文書と調べながら研究されてますよね。で、これは尻尾から発展した話なんですが。 古文書と調べながら研究されてますよね。で、これはそこから発展したお話。,Lavender
東島,00:34:20:13,00:34:35:22,元はというと、尻尾が生えた人っていうのは生物学的にはなかなかあり得ない形であるにもかかわらず出てくるので、いいかなって調べて、一番古いの何かなと思ったら、日本書紀に書いてあったなって思いだして、日本書紀を読み直して。 なんだそうです。そうです。元はというと、尻尾が生えた人っていうのは生物学的にはなかなかあり得ない記述であるにもかかわらず出てくるので、何かなって調べて、一番古いの何かなと思ったら、日本書紀に書いてあったなっていうのを思い出して、日本書紀を読み直したん。,Violet
千葉,00:34:35:23,00:34:37:01,ですよ。,Lavender
東島,00:34:37:03,00:34:49:20,そしたらそもそも先天異常の研究っていうのがあんまり近年にならないとやられてないってことに気づいて、古代の日本ででもあるんじゃないかなと思って調べてみた。 そしたら、そもそも先天異常の研究っていうのがあんまり近年にならないとやられてないってことに気づいて、古代の日本ででもあるんじゃないかなと思って、もう一回調べてみた感じですか。尻尾が生えた人、二人でてくるんですよ。,Violet
千葉,00:34:49:22,00:34:50:19,どうですか。,Lavender
東島,00:34:50:23,00:34:54:01,尻尾が生えた人二人でてくるん。 日本書紀に。,Violet
千葉,00:34:54:03,00:34:58:14,古文書と遺伝学の融合研究ですね。,Lavender
東島,00:34:58:15,00:34:59:09,そうですね。,Violet
千葉,00:34:59:11,00:35:07:02,だから。要は古文書と遺伝学の融合研究ですね。あるいは医学理学ですね。その融合研究ですね。そういうコンセプトはすごく僕は大好きで。僕も僕も実はあの。 医学。 研究ですね。そういうコンセプトはすごく僕は大好き。,Lavender
東島,00:35:07:07,00:35:07:22,で良かったです。,Violet
千葉,00:35:08:00,00:35:11:22,僕も実は。,Lavender
千葉,00:35:11:24,00:35:44:07,日本史の専門家の人と協力して、古文書を使って、ヤモリがいつ日本に中国からやってきた人間が運んできた生き物なんですけど、それがいつ日本にやってきて、どういうふうに広がっていったかっていうことを、古文書とゲノムレベルの分析から得られる推定年代、そのクロスチェックすることによって調べているんですけど、古文書を稼ぎ代わりにやってるんですけども、古文書って難しいじゃないですか。 日本史の質問家の人と。して、古文書を使ってヤモリが日本に、中国からやってきた人間が運んできた生き物なんですけど、それがいつ日本になってきて、どういうふうに広がっていったかということを、今度とのレベルで、その分析から得られる推定年代、そのクロスチェックすることによって調べて古文書を稼ぎがわりに。,Lavender
東島,00:35:44:09,00:35:44:19,いいですね。,Violet
千葉,00:35:44:19,00:35:56:17,僕、読めないんですよ。学生は読めるんですよね。なぜか知らないけど、学生が読めて、古文書が趣味ですとかいうなんかなんか。 ですけどももうちょっと難しいじゃない。 おかしいです。僕は読めないんですよ。すいません、読めるんです。すごいですけど、学生が読めて文字が趣味ですとかいう。,Lavender
東島,00:35:56:17,00:35:57:24,だいぶ変わってますね。,Violet
千葉,00:35:58:01,00:36:11:09,日本史の先生がいるから。だからその人にちょっと指導はしてもらうんですけども。でも僕はわかんないけどですよ、あれ読めないんですよ。なぜ。やっぱりそこは訓練が必要なんです。 まあ日本酒の先生がいるから。だからちょっと。 わかんないけどですよ。あれ読めないんですよ。なぜ。やっぱりそこは訓練が必要。,Lavender
東島,00:36:11:14,00:36:13:12,かね。トレーニングが要ります。 な訓練に必要です。トレーニングが要ります。,Violet
千葉,00:36:13:13,00:36:14:22,読み合わせみたいな。 読み合わせみたいな。,Lavender
東島,00:36:14:22,00:36:44:03,そうですね。あれは面白いのが古文書って基本ハンドコピーなんですよ。なので写し間違えてたりとか。肝心の時だけ虫食いでやられてたりとかするので。いろんなハンドコピーを集めてきて。読み合わせというか、見合わせて。あ、この人写し間違えてるから、この人以降はみんな間違えてるとか、そういうのを見ていくんですね。 古文書の系統があって、何家が持ってる系統とか、そこでまた文献が出てきて、ここでまた写し間違えてるとか。 そうですね。あれは面白いのが古文書って基本ハンドコピーなんですよ。なので、写し間違えてたりとか、肝心の時だけ虫食いでやられてたりとかするので、いろんなハンドコピーを集めてきて、読み合わせというか、見合わせて、あ、この人写し間違えてるから、この人以降はみんな間違えてるとか、そういうのを見ていくんですが、系統というか古文書の系統があって、何家が持ってる系統とか、そこでまた文献が出てきて、ここでまた写し間違えてるとか。,Violet
千葉,00:36:44:04,00:36:45:21,それ進化ですね。1種の。 ですね。,Lavender
東島,00:36:45:23,00:36:49:13,系統あり。古文書も系統樹が書けると。 そうですそうです。系統あり。古文書も系統樹が描けると思います。,Violet
千葉,00:36:49:15,00:36:58:02,なるほど。変異があって、写してコピーして、コピーの間違いがあって、で間違えたやつがそのまま受け継がれて。まさに進化ですね。いわゆる文化進化です。 変異があって。そうです。 ですね。違いがあって違えたやつが。そのまま継がれてる。 ですよね。,Lavender
東島,00:36:58:02,00:37:00:00,たまにミューテーション入るん。そうそうです。はい。,Violet
千葉,00:37:00:02,00:37:01:10,いわゆる文化進化ですか。,Lavender
東島,00:37:01:12,00:37:02:15,かね。そうです。,Violet
千葉,00:37:02:17,00:37:06:06,面白いですよね。,Lavender
千葉,00:37:06:08,00:37:39:07,そういう共通点があるのは。僕はね、なんか誰かと誰かの間の共通点は何かとか、生き物と生き物の共通点は何かとか、そういうことを考えるのは割と好きで、そうすると一般性って見つかるじゃないですか。それまでは、ある生き物をすごく特殊な性質だなと思っていたのが、実はそうじゃなくて、どんな生き物、あるいは人すべてに共通する何か普遍的な仕掛けがあるみたいな、そういったことがわかったりすると、なんか綺麗美しいと思うので。 そういう共通点があるのは。僕はねなんか誰かと誰かの共通点が何なのか。生き物と生き物の共通点は何かとか。そういうことを考えるのは。楽しいです。すると、一般性って見つかるじゃないですか。確かに、ある生き物をすごく特殊な性質だなと思っていたのが、実はそうじゃなくて、どんな生き物、あるいは人すべてに共通する何か普遍的な仕掛けがあるみたいな、そういうことがわかったりするとなんか綺麗美しいと思うので。,Lavender
千葉,00:37:39:07,00:37:42:06,何でも美しいのかわからないけど、なんか。 確かに何でもするのかわからないけど。,Lavender
東島,00:37:42:08,00:37:43:20,スッキリしますね。 なんかすっきりしますねって。,Violet
千葉,00:37:43:22,00:37:44:08,そんな気持ちいいんです。 気持ちいいん。,Lavender
東島,00:37:44:08,00:37:46:10,よね。 ですよ。わかります。,Violet
千葉,00:37:46:12,00:37:57:06,だからそういうのを探すの好きなんですけど、実は東島さんの尻尾の研究、人の尻尾の研究人に限らずですかね。主に。 だからそういうのを探すのですけど、実は堂島さんの尻尾の研究の尻尾の研究に限らずですかね、主に。,Lavender
東島,00:37:57:08,00:37:57:15,ですか。,Violet
千葉,00:37:57:21,00:38:02:00,尻尾の研究で骨を。 この研究で骨を。,Lavender
千葉,00:38:02:02,00:38:11:05,尻尾の骨、特にサル。尻尾の骨をこう博物館でヨーロッパに行っ。,Lavender
東島,00:38:11:05,00:38:11:22,たりして。,Violet
千葉,00:38:12:03,00:38:39:03,尻尾の骨、特にサル、尻尾の骨を博物館でヨーロッパに行ったりして。博物館に行って並べて。全部全部片っ端から測っ。て比較するっていうことをやっておられますよね。あれは大変な作業だと思うんですけど、一方僕は海なので貝殻なんですよ。 お姉さんはなくて、海は骨を持ってなくて。ただ、よくよく考えてみると。 この骨、特にサル、そこの骨のお博物館に行って。ヨーロッパに。並べて並べて、全部から分かっ。て比較するということをやっておられますよね。あれは大変な作業だと思うんですけど、一方、僕は会なので貝殻なんですよ。骨じゃなくて骨を持ってなくて。 ただ考えてみると。,Lavender
千葉,00:38:39:05,00:39:09:08,海は外骨格なので骨が外側にある。で、類なんかは骨が内側にある。それが外側にあると。そう考えると、僕らもよく貝殻をいろんなところ、時には全きたり、あるいは色々と写真を撮ったり、いろんな場所を測って、形がどう違うのか、細長くなったのかとか、平たくなったのかってことをやったりするんですよって。 海は外国語なので。確かに骨が外側にある。 類なんかは骨が内側にある。それが外側にある。そう考えると、僕らもよく貝殻をいろんなところには全きたり、色々と写真撮っていろんな物を測って、形がどう違うのか、他のか知りたくなったのか、やったりするんですよ。面白いのは、さっきお話ししたって尻尾のところに関わる遺伝子なんですけど、あれって海では。,Lavender
千葉,00:39:09:08,00:39:24:04,面白いのは、さっきお話ししたって尻尾のところに関わっている遺伝子なんですけど、あれって海では。,Lavender
千葉,00:39:24:06,00:39:31:02,発生の後、体の後ろ側のところに関係するだけじゃなくて、実は絵画に関係してる。,Lavender
東島,00:39:31:03,00:39:32:08,そうなんです。,Violet
千葉,00:39:32:08,00:39:42:07,かの発現量を変えると。大概の形が変わっちゃうん。 長く密に巻いたり。なんか変な形。,Lavender
東島,00:39:42:07,00:39:44:06,で面白いですね。,Violet
千葉,00:39:44:08,00:40:08:07,初期発生の後、体の後ろ側のところに関係するだけじゃなくて、実は貝殻にも関係してるんですよ。だからウィンドウの発言量を変えると。貝殻の形が変わっちゃうんですよ。細長く密に巻いたり、なんか真ん中も変な形になっちゃったり。だから実は人のしっぽに関係するのは、サルのしっぽに関係する、あるいはネズミのしっぽに関係する遺伝子って、僕らがやってる海では貝殻だから、実のところ尻尾の骨を計測するっていうのと、貝殻を計測するというのは、かなり共通のことをやってる 実はその尻尾に関係するのは、猿の尻尾に関係する、あるいはネズミのしっぽに関係する電子。僕らがやってる海では貝殻だから、いつのところこの骨を計測するっていうのと、貝殻を計測するっていうのは、かなり共通のことをやってる可能性が。,Lavender
東島,00:40:08:08,00:40:09:16,本当ですね。,Violet
千葉,00:40:09:18,00:40:14:21,可能性があるんですよ。だからそういう結構似たような。 そういう結構大事な。,Lavender
千葉,00:40:14:23,00:40:17:05,ある種のコンセプトで。 ある種のコンセプトで。,Lavender
東島,00:40:17:07,00:40:18:00,確かに。 確かに。,Violet
千葉,00:40:18:01,00:40:27:11,共通のものとして捉えることができるかもしれないな。尻尾が、尻尾がどこまでどこそこまで拡張すると深くじゃなくなっちゃうかもしれない。 共通のものとして捉えることができるかもしれないな。尻尾がどこまで。ちゃうかも。,Lavender
東島,00:40:27:17,00:40:28:19,けど。 しれないけど、空になっちゃいます。,Violet
千葉,00:40:28:21,00:40:42:05,でも尻尾学を発展させることで、そういう近隣の領域との視野が広まる。違う分野との使用が広まって、新しい別の解釈、なんていうのかな、考え方っていうのが生まれたりする可能性があるのかなって思うんですよね。 額を発展させることで、そういう近隣の領域との視野が広まる。確かに違う分野での使用が広まって、新しい別の解釈という考え方が生まれたりする。,Lavender
東島,00:40:42:05,00:40:42:22,可能性が。そうですね。,Violet
千葉,00:40:42:24,00:40:45:10,あるのかなって思うんですよね。,Lavender
東島,00:40:45:12,00:40:52:05,まさかから作りにまで生かせると思う。すごいですね。でもそんなところに聞いてるん。 まさかから作りにまで生かせるとは思わなかったです。すごいですね。でもそんなところに効いてるんですね。,Violet
千葉,00:40:52:05,00:41:31:09,ですよ。そうなんですよ。意外なんですけど。体の。ただもちろん海の研究って。哺乳類だとか昆虫みたいに。すごく進んでいるわけではなくて。特にゲノムを読むのが。下も読むのがとっても難しいんですよ。だから要するに繰り返し配列がいっぱいあったり、複雑な構造をしていて、なかなかそれが難しくて、それが障壁になっていて、ずっとなかなか進まなかったんですけど、ようやく最近いろんなことが読めるようになって、いろんな動物でもいろんなものが読めるようになって、ようやく理解が深まってきたので、実は全然 なんですけど。ただもちろん海の研究って類だとか昆虫みたいにすごく進んでるわけではなくて。特にゲノム読むのが前提の方が多いのがとっても難しい。 だから要するに繰り返し配列がいっぱいあったり、常な構造をしていて、それが難しくて、それが障壁になっていて。 なかなか進まなかったんですけど、ようやく最近。 ですよ。,Lavender
千葉,00:41:31:11,00:41:43:24,違う生き物で、実は尻尾にに関わってる何か多くの遺伝子が、海の尻尾じゃないかもしれないけど、重要な貝殻の重要な機能に関わってたりということってあるかもしれない。だから尻尾学はがなんかこう、貝類学を大きく変える。かもしれない。 動物でもいろんなものが読めるようになって。次回は実は全然違う生き物で、実は尻尾にに関わっている何か僕の遺伝子が、海の底じゃないかもしれないけど、重要な貝殻の重要な機能に関わってたりということってあるかも。,Lavender
東島,00:41:43:24,00:41:48:14,あるかもしれないですね。,Violet
千葉,00:41:48:16,00:41:50:13,なんかこう、貝類が大きく変える。,Lavender
東島,00:41:50:15,00:41:55:23,変えるかもしれない。 そんな。 変えるかもしれないですよ。,Violet
千葉,00:41:56:00,00:41:58:13,でもね僕はね。 でもね僕はねなんか。,Lavender
